Id,Nome,Categoria,Sub-categoria,Valor,Sistema ,Fisico ,Situação,Data,Motivo,Resolvido ? ,Como ?
21267,Flex Power/Volume - iPhone 7,Manutenção Vibra / Volume / Power,M. iPhone 7,"200,00",4,4,OK,2025-08-14,,,
21288,Conector de Carga iPhone 7 - Branco,Manutenção Conector,M. iPhone 7,"0,00",2,0,DIVERGENTE,2025-08-14,,,
21289,Speaker - iPhone 7,Manutenção Speaker,M. iPhone 7,"200,00",8,8,OK,2025-08-14,,,
22515,Antena Wi-Fi iPhone 7,Manutenção Wi-Fi,M. iPhone 7,"200,00",3,3,OK,2025-08-14,,,
23189,Motor do Vibra - iPhone 7,Manutenção Vibra / Volume / Power,M. iPhone 7,"150,00",3,3,OK,2025-08-14,,,
21414,Carcaça iPhone 7 Plus - Rosê,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7 Plus,"200,00",2,2,OK,2025-08-14,,,
21458,Carcaça iPhone 7 - Prata,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7,"200,00",2,2,OK,2025-08-14,,,
21462,Carcaça iPhone 7 - Dourada,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7,"200,00",1,1,OK,2025-08-14,,,
21463,Carcaça iPhone 7 - RED,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7,"200,00",1,1,OK,2025-08-14,,,
21464,Carcaça iPhone 7 Plus - Dourada,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7 Plus,"200,00",2,2,OK,2025-08-14,,,
21466,Carcaça iPhone 7 Plus - Red,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7 Plus,"200,00",1,1,OK,2025-08-14,,,
21467,Carcaça iPhone 7 Plus - Prata,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7 Plus,"200,00",5,5,OK,2025-08-14,,,
23907,Câmera Traseira para iPhone 7,Manutenção Câmera,M. iPhone 7,"200,00",6,5,DIVERGENTE,2025-08-14,8495913,sim,
21510,Bateria de iPad 2,Manutenção Bateria,iPad 2,"50,00",4,4,OK,2025-08-14,,,
